,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Mexico,,7,,6,,,,,10,2,6,26,107,60,23,,21,14,0,,82,44,9,151,13,25,8,23,51,,,70,238,3,,,12,116,83,54,26,18,6,150,54,,41,280,11,36,130,145,59,15,90,8,29,,20,27,28,90,51,53,33,371,3036
,Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Morocco,,,,,,,,,,,,,22,,0,45,135,87,5,,,1,,,107,92,100,253,162,97,71,415,108,142,,,18,2,36,55,33,43,,86,117,,34,137,,8,4,,,,,,20,,,3,33,439,430,51,21,42,3453
,Mujahedin (Afghanistan)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,16,40,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,67
,Myanmar,,,,,,,,4,,16,8,11,14,42,15,11,3,13,6,,,22,4,,,53,3,7,14,,17,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265
,Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,5,,,,8
,NATO**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1250,750,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,4920
,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Netherlands,58,317,268,508,434,219,432,309,203,57,207,183,281,552,810,703,166,87,129,236,303,297,316,21,40,67,217,444,548,543,510,662,893,978,848,556,427,595,361,667,269,273,196,69,130,32,99,61,254,243,122,178,202,45,95,55,237,28,12,88,38,13,148,130,,6,18470
,New Zealand,,,,,,,,,,,4,,8,,,1,239,4,56,,154,8,6,6,6,6,3,,,,,31,,5,5,7,22,,2,15,12,6,9,,,7,7,45,13,40,,45,15,48,33,,0,1,2,,,,,,55,51,978
,Nicaragua,,,,3,13,5,1,,6,,2,8,6,8,0,0,2,,,,,5,5,5,,,7,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
,Niger,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,9,67
,Nigeria,,,,,,,,,,,,,,,,,,,,,,4,,2,1,84,84,,8,,3,13,6,4,13,102,5,1,1,0,0,0,4,5,4,2,2,1,,,,,4,12,,,,,,,,54,,,62,7,489
,North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
,North Yemen,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,14,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427
,Norway,18,69,368,412,19,160,194,137,142,102,141,98,44,221,60,55,369,388,265,518,59,,,9,1,49,23,20,7,27,237,377,388,383,204,33,19,140,155,393,56,15,15,28,15,42,108,102,73,84,75,62,8,14,5,3,65,71,119,107,85,81,68,26,1,112,7742
,Oman,,,,,,,,,,,,,,,,,2,,,,,1,,0,,34,,,,,,39,41,59,10,,27,,,,36,,,6,16,10,27,5,12,,,1,6,4,13,148,283,16,71,2,2,,38,35,468,,1411
,Pakistan,36,,0,,53,135,155,242,168,323,42,69,88,198,81,16,6,,11,,,,0,31,79,35,8,24,200,46,194,36,93,254,479,549,134,97,79,608,55,28,25,26,25,25,188,135,25,8,,,20,,50,147,85,368,279,122,1000,245,252,140,189,66,8072
,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Panama,,,,,,,,,,,,,,,0,,,,0,3,2,18,2,14,,23,6,4,2,,,,5,6,0,7,,,2,,,,2,,,,0,6,,,,,,,,,,,,5,,,15,,,,123
,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,5
,Paraguay,5,,1,1,,0,,,,,8,,5,0,4,1,1,5,1,,0,1,1,0,,0,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,44
,Peru,,,76,,101,26,42,89,30,37,64,96,14,14,6,33,43,4,3,3,23,3,19,46,47,213,188,44,43,39,58,23,,67,34,59,11,39,109,,,15,12,3,,,26,4,12,1,,1,14,22,47,25,22,,,2,5,2,5,8,,10,1979
,Philippines,,2,1,32,2,36,42,45,28,24,51,45,11,4,2,97,86,41,18,26,9,90,52,110,12,109,237,137,145,46,63,10,3,111,39,23,,26,12,,11,13,42,45,43,4,2,14,31,,,9,5,3,20,12,13,13,10,0,,60,6,55,12,46,2295
,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,122,8,138,14,5,11,346,850,480,87,41,16,16,,1,4,2139
,Portugal,10,13,116,284,177,108,30,51,75,6,13,28,1,27,32,27,60,69,69,5,17,9,,,6,6,,94,119,2,12,44,136,,103,141,3,9,90,126,21,164,5,91,425,15,7,0,6,,2,18,,29,57,32,43,58,88,90,89,89,29,,1,1,3475
,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,280,,150,280,,,525,1237
,Regional Security System**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,14
,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,44,14,3,1,,,,14,3,22,2,32,61,42,3,3,0,3,283
,Rwanda,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Saint Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Saudi Arabia,,,6,1,2,16,9,50,36,6,17,12,22,,,48,141,171,164,,,,80,157,368,372,371,743,823,497,640,1304,1864,1623,586,348,1435,1009,152,172,1055,403,885,2014,886,889,1406,1724,2212,1512,3,33,89,117,324,153,172,149,235,231,345,398,401,615,1383,1764,32640
,Senegal,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2
